video_id,middle_frame_timestamp,x1,y1,x2,y2,action_id
4ZpjKfu6Cl8,1370,0.162,0.398,0.298,1.0,66
4ZpjKfu6Cl8,1568,0.555,0.072,0.598,0.326,66
4gVsDd8PV9U,945,0.039,0.258,0.363,0.88,64
4gVsDd8PV9U,946,0.253,0.223,0.416,0.875,64
4gVsDd8PV9U,952,0.302,0.17,0.555,0.781,64
4gVsDd8PV9U,953,0.281,0.176,0.562,0.876,64
4gVsDd8PV9U,954,0.325,0.178,0.524,0.858,64
4gVsDd8PV9U,959,0.28,0.201,0.559,0.879,64
4gVsDd8PV9U,959,0.678,0.305,0.983,0.879,64
4gVsDd8PV9U,960,0.355,0.301,0.562,0.872,64
4gVsDd8PV9U,960,0.355,0.301,0.562,0.872,71
4gVsDd8PV9U,961,0.299,0.225,0.527,0.826,71
4gVsDd8PV9U,961,0.545,0.159,0.815,0.879,64
4gVsDd8PV9U,962,0.216,0.241,0.399,0.877,64
4gVsDd8PV9U,966,0.368,0.189,0.488,0.641,64
4gVsDd8PV9U,966,0.421,0.264,0.601,0.835,64
4gVsDd8PV9U,969,0.328,0.154,0.532,0.514,64
4gVsDd8PV9U,972,0.356,0.122,0.552,0.79,64
4gVsDd8PV9U,975,0.009,0.216,0.345,0.878,64
4gVsDd8PV9U,976,0.244,0.365,0.467,0.824,64
4gVsDd8PV9U,976,0.485,0.334,0.68,0.875,64
4gVsDd8PV9U,977,0.362,0.178,0.609,0.887,64
4gVsDd8PV9U,978,0.342,0.129,0.607,0.889,64
4gVsDd8PV9U,979,0.349,0.253,0.515,0.84,64
4gVsDd8PV9U,979,0.509,0.216,0.662,0.87,64
4gVsDd8PV9U,980,0.291,0.254,0.471,0.681,64
4gVsDd8PV9U,980,0.291,0.254,0.471,0.681,71
4gVsDd8PV9U,980,0.415,0.2,0.65,0.862,64
4gVsDd8PV9U,983,0.47,0.237,0.652,0.597,76
4gVsDd8PV9U,1049,0.272,0.223,0.407,0.768,64
4gVsDd8PV9U,1049,0.353,0.221,0.588,0.798,64
4gVsDd8PV9U,1050,0.237,0.234,0.394,0.838,64
4gVsDd8PV9U,1050,0.237,0.234,0.394,0.838,71
4gVsDd8PV9U,1050,0.423,0.232,0.633,0.881,64
4gVsDd8PV9U,1055,0.036,0.3,0.653,0.916,64
4gVsDd8PV9U,1056,0.353,0.298,0.506,0.824,64
4gVsDd8PV9U,1056,0.422,0.185,0.617,0.856,64
4gVsDd8PV9U,1057,0.328,0.153,0.494,0.847,64
4gVsDd8PV9U,1058,0.468,0.228,0.657,0.883,64
4gVsDd8PV9U,1059,0.333,0.253,0.534,0.879,64
4gVsDd8PV9U,1059,0.333,0.253,0.534,0.879,71
4gVsDd8PV9U,1059,0.453,0.245,0.745,0.873,64
4gVsDd8PV9U,1060,0.092,0.127,0.356,0.734,64
4gVsDd8PV9U,1060,0.532,0.127,0.801,0.872,64
4gVsDd8PV9U,1061,0.238,0.112,0.656,0.89,64
4gVsDd8PV9U,1062,0.168,0.216,0.333,0.883,64
4gVsDd8PV9U,1062,0.389,0.118,0.568,0.881,64
4gVsDd8PV9U,1063,0.165,0.272,0.375,0.863,64
4gVsDd8PV9U,1063,0.363,0.132,0.705,0.867,64
4gVsDd8PV9U,1064,0.183,0.25,0.4,0.83,64
4gVsDd8PV9U,1064,0.302,0.119,0.587,0.89,64
4gVsDd8PV9U,1065,0.205,0.268,0.433,0.876,64
4gVsDd8PV9U,1065,0.445,0.185,0.669,0.858,64
4gVsDd8PV9U,1066,0.245,0.234,0.394,0.878,64
4gVsDd8PV9U,1066,0.506,0.195,0.642,0.86,64
4gVsDd8PV9U,1067,0.325,0.265,0.533,0.869,64
4gVsDd8PV9U,1067,0.47,0.329,0.666,0.879,64
4gVsDd8PV9U,1068,0.313,0.177,0.55,0.878,64
4gVsDd8PV9U,1069,0.269,0.328,0.41,0.834,64
4gVsDd8PV9U,1069,0.378,0.304,0.537,0.867,64
4gVsDd8PV9U,1070,0.002,0.236,0.212,0.789,64
4gVsDd8PV9U,1070,0.32,0.424,0.518,0.819,64
4gVsDd8PV9U,1358,0.5,0.423,0.822,0.869,64
4gVsDd8PV9U,1359,0.229,0.292,0.513,0.884,64
4gVsDd8PV9U,1359,0.497,0.352,0.724,0.864,64
4gVsDd8PV9U,1360,0.242,0.278,0.587,0.87,64
4gVsDd8PV9U,1361,0.442,0.124,0.615,0.63,64
4gVsDd8PV9U,1369,0.372,0.454,0.639,0.875,64
4gVsDd8PV9U,1370,0.379,0.154,0.609,0.864,64
4gVsDd8PV9U,1371,0.205,0.381,0.409,0.869,64
4gVsDd8PV9U,1371,0.43,0.173,0.609,0.879,64
4gVsDd8PV9U,1372,0.299,0.159,0.5,0.805,64
4gVsDd8PV9U,1373,0.0,0.146,0.774,0.874,64
4gVsDd8PV9U,1373,0.411,0.306,0.794,0.868,64
4gVsDd8PV9U,1374,0.213,0.198,0.443,0.889,64
4gVsDd8PV9U,1374,0.411,0.14,0.749,0.852,64
4gVsDd8PV9U,1375,0.288,0.256,0.7,0.88,64
4gVsDd8PV9U,1375,0.656,0.153,0.953,0.876,64
4gVsDd8PV9U,1376,0.347,0.259,0.531,0.87,64
4gVsDd8PV9U,1376,0.499,0.182,0.747,0.872,64
4gVsDd8PV9U,1377,0.38,0.184,0.594,0.851,64
4gVsDd8PV9U,1379,0.13,0.116,0.624,0.887,64
4gVsDd8PV9U,1435,0.549,0.34,0.756,0.774,66
4gVsDd8PV9U,1436,0.638,0.23,0.807,0.728,66
4gVsDd8PV9U,1437,0.353,0.199,0.574,0.857,66
4gVsDd8PV9U,1437,0.553,0.236,0.75,0.845,66
4gVsDd8PV9U,1455,0.196,0.257,0.308,0.826,64
4gVsDd8PV9U,1456,0.181,0.215,0.338,0.774,64
4gVsDd8PV9U,1589,0.377,0.187,0.637,0.704,66
4gVsDd8PV9U,1632,0.484,0.286,0.685,0.874,64
4gVsDd8PV9U,1632,0.756,0.186,0.916,0.68,64
4gVsDd8PV9U,1656,0.043,0.115,0.794,0.86,64
4gVsDd8PV9U,1657,0.362,0.231,0.557,0.876,64
4gVsDd8PV9U,1658,0.428,0.305,0.611,0.87,64
4gVsDd8PV9U,1658,0.507,0.292,0.671,0.869,64
4gVsDd8PV9U,1659,0.087,0.318,0.362,0.855,64
4gVsDd8PV9U,1659,0.427,0.276,0.584,0.875,64
4gVsDd8PV9U,1663,0.324,0.216,0.525,0.878,64
4gVsDd8PV9U,1663,0.448,0.237,0.655,0.86,64
4gVsDd8PV9U,1664,0.234,0.162,0.441,0.87,64
4gVsDd8PV9U,1664,0.387,0.161,0.629,0.873,64
4gVsDd8PV9U,1665,0.0,0.344,0.235,0.866,64
4gVsDd8PV9U,1665,0.328,0.192,0.561,0.843,64
4gVsDd8PV9U,1666,0.289,0.242,0.574,0.882,64
4gVsDd8PV9U,1668,0.375,0.276,0.484,0.667,64
4gVsDd8PV9U,1669,0.16,0.357,0.519,0.87,64
4gVsDd8PV9U,1669,0.604,0.335,0.823,0.817,64
4gVsDd8PV9U,1670,0.225,0.204,0.462,0.87,64
4gVsDd8PV9U,1670,0.429,0.314,0.633,0.869,64
4gVsDd8PV9U,1672,0.02,0.086,0.574,0.902,64
4gVsDd8PV9U,1672,0.424,0.321,0.742,0.878,64
4gVsDd8PV9U,1673,0.075,0.218,0.603,0.871,64
4gVsDd8PV9U,1673,0.453,0.202,0.78,0.867,64
4gVsDd8PV9U,1674,0.071,0.343,0.505,0.877,64
4gVsDd8PV9U,1674,0.318,0.103,0.656,0.892,64
4gVsDd8PV9U,1675,0.017,0.077,0.487,0.901,64
4gVsDd8PV9U,1675,0.68,0.271,0.981,0.875,64
4gVsDd8PV9U,1676,0.281,0.19,0.664,0.87,64
4gVsDd8PV9U,1677,0.254,0.323,0.445,0.891,64
4gVsDd8PV9U,1677,0.365,0.228,0.732,0.86,64
4gVsDd8PV9U,1678,0.279,0.258,0.414,0.874,64
4gVsDd8PV9U,1678,0.442,0.367,0.677,0.809,64
4gVsDd8PV9U,1679,0.089,0.275,0.437,0.842,64
4gVsDd8PV9U,1679,0.373,0.2,0.786,0.888,64
4gVsDd8PV9U,1680,0.0,0.249,0.288,0.871,64
4gVsDd8PV9U,1680,0.341,0.238,0.589,0.874,64
4gVsDd8PV9U,1680,0.522,0.234,0.737,0.888,64
4gVsDd8PV9U,1681,0.015,0.174,0.24,0.86,64
4gVsDd8PV9U,1682,0.019,0.278,0.201,0.872,64
4gVsDd8PV9U,1682,0.383,0.355,0.629,0.871,64
4gVsDd8PV9U,1684,0.289,0.296,0.485,0.883,64
4gVsDd8PV9U,1684,0.425,0.165,0.73,0.863,64
4gVsDd8PV9U,1685,0.285,0.392,0.488,0.871,64
4gVsDd8PV9U,1685,0.417,0.31,0.657,0.87,64
4gVsDd8PV9U,1686,0.172,0.207,0.363,0.8,64
4gVsDd8PV9U,1686,0.301,0.288,0.716,0.874,64
4gVsDd8PV9U,1687,0.177,0.277,0.356,0.838,64
4gVsDd8PV9U,1687,0.285,0.242,0.638,0.873,64
4gVsDd8PV9U,1691,0.19,0.315,0.503,0.862,64
4gVsDd8PV9U,1692,0.186,0.209,0.463,0.872,64
4gVsDd8PV9U,1692,0.372,0.306,0.621,0.868,64
4gVsDd8PV9U,1693,0.441,0.271,0.636,0.85,64
4gVsDd8PV9U,1694,0.416,0.109,0.814,0.872,64
4gVsDd8PV9U,1697,0.202,0.145,0.77,0.873,64
4gVsDd8PV9U,1698,0.002,0.222,0.127,0.456,64
4gVsDd8PV9U,1699,0.136,0.226,0.417,0.873,64
4gVsDd8PV9U,1699,0.317,0.274,0.86,0.878,64
4gVsDd8PV9U,1700,0.334,0.166,0.483,0.747,64
4gVsDd8PV9U,1700,0.414,0.168,0.617,0.73,64
4gVsDd8PV9U,1701,0.211,0.131,0.416,0.877,64
4gVsDd8PV9U,1701,0.376,0.237,0.595,0.725,64
4gVsDd8PV9U,1701,0.612,0.318,0.835,0.877,64
4gVsDd8PV9U,1702,0.266,0.189,0.471,0.876,64
4gVsDd8PV9U,1702,0.395,0.212,0.848,0.878,64
4gVsDd8PV9U,1703,0.244,0.298,0.501,0.878,64
4gVsDd8PV9U,1703,0.348,0.323,0.742,0.888,64
4gVsDd8PV9U,1704,0.162,0.201,0.524,0.878,64
4gVsDd8PV9U,1707,0.21,0.22,0.512,0.868,64
4gVsDd8PV9U,1707,0.514,0.198,0.858,0.869,64
4gVsDd8PV9U,1708,0.284,0.186,0.463,0.835,64
4gVsDd8PV9U,1708,0.443,0.215,0.642,0.859,64
4gVsDd8PV9U,1709,0.499,0.282,0.746,0.879,64
4gVsDd8PV9U,1732,0.288,0.271,0.465,0.861,64
4gVsDd8PV9U,1733,0.386,0.241,0.723,0.872,64
4gVsDd8PV9U,1734,0.0,0.091,0.472,0.92,64
4gVsDd8PV9U,1755,0.449,0.607,0.689,0.875,64
4gVsDd8PV9U,1756,0.371,0.322,0.539,0.824,64
4gVsDd8PV9U,1756,0.444,0.331,0.7,0.871,64
4gVsDd8PV9U,1757,0.335,0.319,0.5,0.861,64
4gVsDd8PV9U,1757,0.553,0.285,0.789,0.893,64
4gVsDd8PV9U,1758,0.539,0.421,0.758,0.857,64
4gVsDd8PV9U,1759,0.412,0.139,0.767,0.681,64
4gVsDd8PV9U,1760,0.545,0.208,0.741,0.814,64
4gVsDd8PV9U,1761,0.431,0.364,0.655,0.864,64
4gVsDd8PV9U,1762,0.17,0.365,0.37,0.878,64
4gVsDd8PV9U,1762,0.475,0.258,0.658,0.873,64
4gVsDd8PV9U,1763,0.156,0.328,0.374,0.876,64
4gVsDd8PV9U,1763,0.327,0.273,0.629,0.856,64
4gVsDd8PV9U,1763,0.655,0.215,0.878,0.866,64
4gVsDd8PV9U,1764,0.149,0.129,0.376,0.878,64
4gVsDd8PV9U,1764,0.334,0.239,0.534,0.867,64
4gVsDd8PV9U,1764,0.656,0.321,0.945,0.868,64
4gVsDd8PV9U,1765,0.091,0.14,0.394,0.866,64
4gVsDd8PV9U,1765,0.519,0.219,0.861,0.876,64
4gVsDd8PV9U,1766,0.142,0.18,0.422,0.86,64
4gVsDd8PV9U,1766,0.467,0.313,0.706,0.886,64
4gVsDd8PV9U,1767,0.171,0.25,0.452,0.872,64
4gVsDd8PV9U,1767,0.458,0.247,0.72,0.876,64
4gVsDd8PV9U,1768,0.142,0.308,0.406,0.843,64
4gVsDd8PV9U,1768,0.271,0.173,0.714,0.906,64
4gVsDd8PV9U,1769,0.135,0.113,0.371,0.846,64
4gVsDd8PV9U,1769,0.438,0.218,0.702,0.874,64
4gVsDd8PV9U,1770,0.149,0.289,0.627,0.872,64
4gVsDd8PV9U,1772,0.228,0.398,0.391,0.846,64
4gVsDd8PV9U,1773,0.186,0.229,0.365,0.755,64
4gVsDd8PV9U,1773,0.33,0.254,0.549,0.835,64
4gVsDd8PV9U,1774,0.061,0.148,0.353,0.863,64
4gVsDd8PV9U,1774,0.365,0.281,0.615,0.863,64
4gVsDd8PV9U,1775,0.185,0.233,0.431,0.884,64
4gVsDd8PV9U,1775,0.368,0.274,0.589,0.899,64
4gVsDd8PV9U,1776,0.139,0.116,0.319,0.873,64
4gVsDd8PV9U,1776,0.357,0.337,0.567,0.886,64
4gVsDd8PV9U,1777,0.083,0.142,0.439,0.889,64
4gVsDd8PV9U,1777,0.435,0.307,0.749,0.877,64
4gVsDd8PV9U,1783,0.244,0.506,0.471,0.88,64
4gVsDd8PV9U,1783,0.469,0.324,0.703,0.894,64
4gVsDd8PV9U,1785,0.175,0.214,0.742,0.883,64
4gVsDd8PV9U,1786,0.32,0.139,0.675,0.88,64
4gVsDd8PV9U,1787,0.159,0.176,0.433,0.876,64
4gVsDd8PV9U,1787,0.503,0.249,0.793,0.872,64
4gVsDd8PV9U,1788,0.101,0.253,0.483,0.878,64
4gVsDd8PV9U,1788,0.395,0.192,0.715,0.887,64
4gVsDd8PV9U,1789,0.259,0.304,0.341,0.537,64
4gVsDd8PV9U,1790,0.065,0.28,0.284,0.848,64
4gVsDd8PV9U,1790,0.296,0.287,0.41,0.856,64
4gVsDd8PV9U,1790,0.463,0.352,0.695,0.861,64
4gVsDd8PV9U,1791,0.12,0.199,0.369,0.883,64
4gVsDd8PV9U,1791,0.515,0.272,0.633,0.861,64
4gVsDd8PV9U,1792,0.47,0.301,0.644,0.871,64
4gVsDd8PV9U,1793,0.219,0.26,0.378,0.445,64
4gVsDd8PV9U,1793,0.39,0.273,0.581,0.828,64
4gVsDd8PV9U,1793,0.526,0.273,0.637,0.788,64
4gVsDd8PV9U,1794,0.589,0.323,0.78,0.878,64
4gVsDd8PV9U,1795,0.122,0.144,0.371,0.784,64
4gVsDd8PV9U,1795,0.316,0.13,0.769,0.877,64
4gVsDd8PV9U,1796,0.122,0.142,0.43,0.862,64
4gVsDd8PV9U,1797,0.165,0.123,0.52,0.865,64
4gVsDd8PV9U,1798,0.324,0.169,0.687,0.864,64
5LrOQEt_XVM,1000,0.339,0.121,0.72,1.0,66
5LrOQEt_XVM,1505,0.2,0.233,0.405,0.966,66
5LrOQEt_XVM,1533,0.46,0.105,0.903,0.973,66
5LrOQEt_XVM,1534,0.392,0.177,0.884,0.986,66
5LrOQEt_XVM,1535,0.283,0.151,0.707,0.98,66
5LrOQEt_XVM,1535,0.375,0.099,0.679,0.99,66
5LrOQEt_XVM,1536,0.386,0.104,0.548,0.889,66
5LrOQEt_XVM,1537,0.241,0.164,0.561,0.848,66
5LrOQEt_XVM,1537,0.399,0.276,0.728,0.986,66
5LrOQEt_XVM,1538,0.283,0.178,0.499,0.81,66
5LrOQEt_XVM,1539,0.225,0.256,0.573,0.986,76
5YPjcdLbs5g,1089,0.854,0.261,0.931,0.872,66
5YPjcdLbs5g,1139,0.298,0.16,0.527,0.907,66
5YPjcdLbs5g,1181,0.0,0.072,0.314,0.988,64
5YPjcdLbs5g,1788,0.437,0.343,0.567,0.765,66
5milLu-6bWI,926,0.512,0.523,0.649,0.887,66
5milLu-6bWI,927,0.49,0.491,0.618,0.871,66
5milLu-6bWI,928,0.585,0.489,0.725,0.866,66
5milLu-6bWI,934,0.407,0.371,0.605,0.838,66
5milLu-6bWI,937,0.667,0.327,0.889,0.922,66
5milLu-6bWI,938,0.208,0.29,0.677,0.969,66
5milLu-6bWI,939,0.23,0.359,0.636,0.975,66
5milLu-6bWI,939,0.23,0.359,0.636,0.975,76
5milLu-6bWI,945,0.6,0.164,0.824,0.94,66
5milLu-6bWI,945,0.783,0.234,0.997,0.959,66
5milLu-6bWI,947,0.524,0.18,0.66,0.89,66
5milLu-6bWI,948,0.476,0.173,0.628,0.868,66
5milLu-6bWI,949,0.446,0.19,0.579,0.842,66
5milLu-6bWI,949,0.55,0.201,0.744,0.854,66
5milLu-6bWI,950,0.466,0.213,0.564,0.835,66
5milLu-6bWI,953,0.599,0.305,0.7,0.822,66
5milLu-6bWI,954,0.622,0.313,0.739,0.83,66
5milLu-6bWI,955,0.603,0.324,0.719,0.83,66
5milLu-6bWI,956,0.549,0.359,0.701,0.828,66
5milLu-6bWI,957,0.534,0.395,0.639,0.841,66
5milLu-6bWI,958,0.512,0.409,0.641,0.844,66
5milLu-6bWI,959,0.464,0.403,0.623,0.838,66
5milLu-6bWI,960,0.431,0.404,0.62,0.823,66
5milLu-6bWI,961,0.391,0.336,0.547,0.764,66
5milLu-6bWI,962,0.31,0.283,0.472,0.704,66
5milLu-6bWI,962,0.459,0.282,0.581,0.683,66
5milLu-6bWI,963,0.275,0.316,0.43,0.731,66
5milLu-6bWI,1005,0.243,0.058,0.828,0.962,66
5milLu-6bWI,1095,0.083,0.323,0.225,0.956,66
5milLu-6bWI,1096,0.084,0.32,0.23,0.96,66
5milLu-6bWI,1415,0.47,0.113,0.67,0.702,66
5milLu-6bWI,1416,0.48,0.122,0.694,0.641,66
5milLu-6bWI,1790,0.484,0.189,0.839,0.752,66
7YpF6DntOYw,906,0.664,0.478,0.759,0.895,66
7YpF6DntOYw,923,0.355,0.442,0.484,0.994,66
7YpF6DntOYw,932,0.415,0.293,0.6,0.992,66
7YpF6DntOYw,933,0.41,0.286,0.638,0.994,66
7YpF6DntOYw,936,0.497,0.228,0.772,0.983,66
7YpF6DntOYw,960,0.446,0.218,0.714,0.985,66
7YpF6DntOYw,1018,0.733,0.664,0.775,0.825,66
7YpF6DntOYw,1019,0.676,0.723,0.72,0.876,66
7YpF6DntOYw,1053,0.481,0.313,0.63,0.872,66
7YpF6DntOYw,1054,0.493,0.344,0.62,0.907,66
7YpF6DntOYw,1055,0.499,0.295,0.641,0.913,66
7YpF6DntOYw,1056,0.512,0.263,0.643,0.894,66
7YpF6DntOYw,1244,0.438,0.174,0.522,0.561,66
7YpF6DntOYw,1532,0.267,0.237,0.428,0.724,66
7YpF6DntOYw,1585,0.377,0.292,0.529,0.889,66
7g37N3eoQ9s,1150,0.319,0.217,0.584,0.988,66
7g37N3eoQ9s,1158,0.611,0.193,0.685,0.665,66
7g37N3eoQ9s,1159,0.606,0.209,0.666,0.642,66
7g37N3eoQ9s,1162,0.627,0.264,0.668,0.588,66
8JSxLhDMGtE,1217,0.306,0.005,0.71,0.919,64
8JSxLhDMGtE,1220,0.3,0.078,0.558,0.882,64
8JSxLhDMGtE,1221,0.234,0.067,0.406,0.885,64
8JSxLhDMGtE,1271,0.163,0.322,0.416,0.898,64
8JSxLhDMGtE,1272,0.198,0.31,0.393,0.921,64
8JSxLhDMGtE,1276,0.088,0.093,0.566,0.92,64
8JSxLhDMGtE,1463,0.413,0.252,0.643,0.955,64
8JSxLhDMGtE,1464,0.242,0.15,0.431,0.612,64
8JSxLhDMGtE,1465,0.197,0.451,0.43,0.939,64
8JSxLhDMGtE,1465,0.327,0.232,0.446,0.627,64
8JSxLhDMGtE,1468,0.16,0.421,0.371,0.791,64
8JSxLhDMGtE,1468,0.449,0.015,0.806,0.802,71
8JSxLhDMGtE,1469,0.031,0.173,0.282,0.67,64
8JSxLhDMGtE,1469,0.695,0.002,0.911,0.682,64
8JSxLhDMGtE,1470,0.455,0.214,0.742,1.0,64
8JSxLhDMGtE,1471,0.292,0.241,0.497,0.714,64
8JSxLhDMGtE,1475,0.21,0.489,0.485,0.989,64
8JSxLhDMGtE,1477,0.511,0.292,0.858,0.99,64
8JSxLhDMGtE,1478,0.379,0.047,0.897,0.99,64
8JSxLhDMGtE,1479,0.415,0.157,0.791,0.991,64
8JSxLhDMGtE,1480,0.149,0.039,0.681,0.955,64
8JSxLhDMGtE,1481,0.069,0.331,0.696,0.978,64
8JSxLhDMGtE,1483,0.376,0.152,0.95,0.972,64
8JSxLhDMGtE,1485,0.451,0.223,0.992,0.993,64
8JSxLhDMGtE,1486,0.349,0.151,0.978,0.99,64
8JSxLhDMGtE,1488,0.202,0.027,0.61,0.976,64
8JSxLhDMGtE,1489,0.402,0.099,0.805,0.985,64
8JSxLhDMGtE,1490,0.401,0.13,0.833,0.975,64
8JSxLhDMGtE,1490,0.745,0.012,0.989,0.963,64
8JSxLhDMGtE,1491,0.265,0.034,0.999,1.0,64
8JSxLhDMGtE,1492,0.347,0.288,0.653,0.925,64
8JSxLhDMGtE,1492,0.605,0.127,0.998,1.0,64
8JSxLhDMGtE,1493,0.324,0.331,0.858,0.991,64
8JSxLhDMGtE,1494,0.379,0.393,0.723,0.98,64
8JSxLhDMGtE,1495,0.456,0.475,0.774,0.995,64
8JSxLhDMGtE,1497,0.506,0.179,0.941,0.972,64
8JSxLhDMGtE,1498,0.0,0.0,0.675,0.998,64
8JSxLhDMGtE,1499,0.015,0.369,0.547,0.995,64
8JSxLhDMGtE,1500,0.061,0.101,0.433,0.995,64
8JSxLhDMGtE,1501,0.473,0.042,0.919,0.915,64
8JSxLhDMGtE,1502,0.201,0.522,0.807,0.998,64
8JSxLhDMGtE,1502,0.213,0.165,0.502,0.951,64
8JSxLhDMGtE,1503,0.325,0.411,0.664,0.966,64
8JSxLhDMGtE,1505,0.514,0.696,0.859,0.989,64
8JSxLhDMGtE,1510,0.0,0.072,0.512,0.988,64
8JSxLhDMGtE,1510,0.161,0.0,0.997,0.99,64
8JSxLhDMGtE,1511,0.408,0.002,0.997,0.995,64
8JSxLhDMGtE,1511,0.463,0.085,0.898,0.997,64
8JSxLhDMGtE,1513,0.392,0.235,0.983,0.986,64
8JSxLhDMGtE,1513,0.469,0.1,0.668,0.472,64
8JSxLhDMGtE,1514,0.296,0.034,0.693,0.919,64
8JSxLhDMGtE,1514,0.737,0.177,1.0,0.959,64
8JSxLhDMGtE,1515,0.336,0.023,0.645,0.961,64
8JSxLhDMGtE,1515,0.497,0.039,0.847,0.97,64
8JSxLhDMGtE,1518,0.073,0.023,0.705,0.967,64
8JSxLhDMGtE,1519,0.005,0.0,0.535,0.968,71
8JSxLhDMGtE,1521,0.275,0.209,0.936,0.987,64
8JSxLhDMGtE,1521,0.293,0.426,0.729,0.995,64
8JSxLhDMGtE,1522,0.218,0.334,0.561,0.995,64
8JSxLhDMGtE,1522,0.218,0.334,0.561,0.995,66
8JSxLhDMGtE,1523,0.363,0.0,0.62,0.992,64
8JSxLhDMGtE,1523,0.363,0.0,0.62,0.992,66
8JSxLhDMGtE,1523,0.559,0.0,0.914,0.957,64
8JSxLhDMGtE,1523,0.559,0.0,0.914,0.957,66
8JSxLhDMGtE,1524,0.327,0.028,0.818,0.916,64
8JSxLhDMGtE,1524,0.493,0.361,0.997,0.99,64
8JSxLhDMGtE,1524,0.493,0.361,0.997,0.99,66
8JSxLhDMGtE,1525,0.158,0.037,0.418,0.993,64
8JSxLhDMGtE,1525,0.158,0.037,0.418,0.993,66
8JSxLhDMGtE,1525,0.366,0.311,0.933,0.972,64
8JSxLhDMGtE,1525,0.366,0.311,0.933,0.972,66
8JSxLhDMGtE,1526,0.081,0.102,0.426,0.981,64
8JSxLhDMGtE,1526,0.081,0.102,0.426,0.981,66
8JSxLhDMGtE,1526,0.267,0.185,0.89,0.954,64
8JSxLhDMGtE,1527,0.274,0.361,0.81,0.993,64
8JSxLhDMGtE,1533,0.007,0.194,0.243,0.975,64
8JSxLhDMGtE,1533,0.007,0.194,0.243,0.975,66
8JSxLhDMGtE,1533,0.31,0.03,0.984,1.0,64
8JSxLhDMGtE,1537,0.263,0.389,0.61,0.999,64
8JSxLhDMGtE,1537,0.263,0.389,0.61,0.999,66
8JSxLhDMGtE,1537,0.553,0.119,0.737,0.698,64
8JSxLhDMGtE,1538,0.363,0.349,0.556,0.995,64
8JSxLhDMGtE,1539,0.22,0.153,0.521,0.905,64
8JSxLhDMGtE,1539,0.346,0.156,0.625,0.597,64
8JSxLhDMGtE,1552,0.009,0.018,0.54,1.0,64
8JSxLhDMGtE,1552,0.62,0.01,1.0,0.498,66
8JSxLhDMGtE,1557,0.396,0.027,0.973,0.861,64
8JSxLhDMGtE,1728,0.0,0.017,0.629,0.934,66
8JSxLhDMGtE,1729,0.003,0.0,0.694,1.0,66
8JSxLhDMGtE,1730,0.004,0.01,0.777,1.0,66
8JSxLhDMGtE,1731,0.008,0.001,0.749,1.0,66
8JSxLhDMGtE,1732,0.02,0.001,0.662,0.99,66
8JSxLhDMGtE,1733,0.0,0.0,0.764,0.985,66
8JSxLhDMGtE,1734,0.0,0.0,0.76,0.983,66
8JSxLhDMGtE,1738,0.0,0.0,0.777,0.99,66
8JSxLhDMGtE,1739,0.006,0.0,0.725,0.99,66
8JSxLhDMGtE,1740,0.0,0.0,0.752,0.992,66
8JSxLhDMGtE,1741,0.0,0.009,0.885,0.978,76
8JSxLhDMGtE,1742,0.617,0.0,0.757,0.635,76
8JSxLhDMGtE,1746,0.718,0.274,0.89,0.897,66
8JSxLhDMGtE,1747,0.304,0.313,0.522,0.972,66
8JSxLhDMGtE,1747,0.6,0.344,0.896,0.899,66
8JSxLhDMGtE,1747,0.696,0.26,0.969,0.921,76
8JSxLhDMGtE,1748,0.253,0.249,0.473,0.93,76
8JSxLhDMGtE,1748,0.533,0.191,0.849,0.896,66
8JSxLhDMGtE,1749,0.274,0.228,0.456,0.873,64
8JSxLhDMGtE,1749,0.524,0.303,0.823,0.911,76
8JSxLhDMGtE,1750,0.547,0.275,0.83,0.885,64
8JSxLhDMGtE,1751,0.534,0.222,0.823,0.861,64
8JSxLhDMGtE,1796,0.002,0.178,0.219,0.923,64
8JSxLhDMGtE,1796,0.407,0.319,0.85,0.993,64
8VZEwOCQ8bc,974,0.718,0.263,1.0,0.916,66
8VZEwOCQ8bc,975,0.224,0.109,0.807,0.974,66
8VZEwOCQ8bc,975,0.507,0.217,0.997,0.996,66
8VZEwOCQ8bc,987,0.212,0.208,0.393,0.919,66
8aMv-ZGD4ic,995,0.207,0.0,0.628,0.984,64
8nO5FFbIAog,920,0.514,0.157,0.704,0.952,66
8nO5FFbIAog,925,0.495,0.104,0.796,0.975,66
8nO5FFbIAog,926,0.533,0.107,0.783,0.998,66
8nO5FFbIAog,929,0.588,0.161,0.852,1.0,76
8nO5FFbIAog,1069,0.279,0.272,0.916,0.99,66
8nO5FFbIAog,1575,0.242,0.136,0.618,0.935,64
9HOMUW7QNFc,1444,0.0,0.027,0.54,1.0,66
9IF8uTRrWAM,1270,0.338,0.14,0.654,1.0,66
9IF8uTRrWAM,1289,0.342,0.122,0.657,0.992,66
9IF8uTRrWAM,1318,0.558,0.226,0.899,0.952,66
9IF8uTRrWAM,1445,0.129,0.082,0.298,0.622,66
9IF8uTRrWAM,1446,0.07,0.39,0.252,0.987,66
9IF8uTRrWAM,1447,0.142,0.363,0.325,0.988,66
9IF8uTRrWAM,1448,0.149,0.013,0.764,1.0,66
9IF8uTRrWAM,1449,0.0,0.117,0.25,0.95,66
9IF8uTRrWAM,1593,0.434,0.019,0.993,0.921,66
